"id","var_per","row_per","miss_per","num_per","cat_per","miss_inst_per"
6331,4.73,0,0,97.2,2.8,0
6331,5.26,0,0.01,92.5,7.5,0
6331,5.39,0,0.01,92.7,7.3,0
6331,6.04,0,0.01,93.5,6.5,0
6331,2.76,0,0,95.2,4.8,0
6331,8.02,0,0.01,95.1,4.9,0
6331,1.71,0,0,76.9,23.1,0
6331,1.58,0,0,100,0,0
6331,1.84,0,0,92.9,7.1,0
6331,1.84,0,0,100,0,0
6331,2.1,0,0,93.8,6.2,0
6331,2.76,0,0,85.7,14.3,0.01
6331,2.89,0,0,95.5,4.5,0.01
6331,2.89,0,0,90.9,9.1,0
6331,1.05,0,0,100,0,0
6331,1.31,0,0,90,10,0
6331,2.76,0,0,90.5,9.5,0
6331,2.37,0,0,94.4,5.6,0
6331,3.15,0,0,87.5,12.5,0
6331,3.29,0,0,96,4,0
6331,2.63,0,0,95,5,0
6331,3.81,0,0,96.6,3.4,0
6331,4.34,0,0,97,3,0.01
6331,5.39,0,0.01,92.7,7.3,0
6331,3.29,0,0,92,8,0
6331,3.29,0,0,100,0,0
6331,4.07,0,0,93.5,6.5,0
6331,4.07,0,0,96.8,3.2,0.01
6331,4.6,0,0,91.4,8.6,0
6331,4.6,0.01,0,97.1,2.9,0.03
6331,4.86,0,0,97.3,2.7,0
6331,5.12,0,0,92.3,7.7,0.01
6331,5.12,0,0,97.4,2.6,0
6331,4.47,0,0,91.2,8.8,0.01
6331,3.55,0,0,92.6,7.4,0
6331,3.81,0,0,89.7,10.3,0
6331,4.86,0,0,91.9,8.1,0
6331,5.91,0,0.01,93.3,6.7,0
6331,6.18,0.01,0.01,93.6,6.4,0.03
6331,3.02,0,0,95.7,4.3,0
6331,3.29,0,0,88,12,0
6331,3.42,0,0,96.2,3.8,0
6331,5.26,0,0.01,95,5,0
6331,6.96,0,0.01,94.3,5.7,0
6331,8.28,0,0.01,95.2,4.8,0
6331,4.99,0,0,92.1,7.9,0
6331,4.99,0,0,97.4,2.6,0
6331,3.81,0,0,96.6,3.4,0
6331,3.15,0,0,95.8,4.2,0
6331,3.81,0,0,100,0,0
6331,5.12,0,0,97.4,2.6,0
6331,3.02,0,0,95.7,4.3,0
6331,3.81,0,0,96.6,3.4,0
6331,3.81,0,0,96.6,3.4,0
6331,4.07,0,0,96.8,3.2,0
6331,4.34,0,0,90.9,9.1,0
6331,4.47,0,0,97.1,2.9,0
6331,4.73,0,0,91.7,8.3,0
6331,4.34,0,0,97,3,0
6331,5.39,0,0.01,92.7,7.3,0
6331,3.94,0,0,96.7,3.3,0
6331,4.73,0,0,97.2,2.8,0
6331,4.73,0,0,97.2,2.8,0
6331,4.2,0,0,96.9,3.1,0
6331,6.04,0,0.01,97.8,2.2,0
6331,10.64,0,0.01,96.3,3.7,0
6331,11.7,0,0.01,96.6,3.4,0
6331,13.4,0,0.01,97.1,2.9,0
6331,4.47,0,0,91.2,8.8,0
6331,2.37,0,0,94.4,5.6,0
6331,4.73,0,0,91.7,8.3,0
6331,3.55,0,0,96.3,3.7,0
6331,3.02,0,0,87,13,0
6331,4.73,0,0,97.2,2.8,0
6331,4.99,0,0,97.4,2.6,0
6331,6.57,0,0.01,94,6,0
6331,8.67,0,0.01,95.5,4.5,0
6331,5.78,0,0.01,97.7,2.3,0
6331,5.65,0,0.01,97.7,2.3,0
6331,5.91,0,0.01,97.8,2.2,0
6331,1.58,0,0,83.3,16.7,0
6331,6.31,0,0.01,93.8,6.2,0
6331,3.02,0,0,95.7,4.3,0
6331,4.34,0,0,97,3,0.01
6331,4.86,0,0,91.9,8.1,0
6331,4.73,0,0,97.2,2.8,0
6331,4.99,0,0,97.4,2.6,0
6331,6.57,0,0.01,94,6,0
6331,4.73,0,0,97.2,2.8,0
6331,4.99,0,0,97.4,2.6,0
6331,6.31,0,0.01,93.8,6.2,0
6331,4.99,0,0,97.4,2.6,0
6331,4.47,0,0,97.1,2.9,0
6331,4.86,0,0,97.3,2.7,0
6331,3.15,0,0,95.8,4.2,0
6331,3.94,0,0,96.7,3.3,0
6331,4.2,0,0,90.6,9.4,0
6331,4.86,0,0,97.3,2.7,0
6331,6.44,0,0.01,93.9,6.1,0
6331,5.52,0,0.01,97.6,2.4,0
6331,4.34,0,0,97,3,0
6331,4.73,0,0,97.2,2.8,0
6331,6.31,0,0.01,97.9,2.1,0
6331,7.23,0,0.01,94.5,5.5,0
6331,3.55,0,0,96.3,3.7,0
6331,4.6,0,0,97.1,2.9,0
6331,4.86,0,0,97.3,2.7,0
6331,4.73,0,0,97.2,2.8,0
6331,4.73,0,0,97.2,2.8,0
6331,4.34,0,0,97,3,0
6331,3.02,0,0,95.7,4.3,0
6331,3.94,0,0,96.7,3.3,0
6331,4.34,0,0,97,3,0
6331,4.6,0,0,97.1,2.9,0
6331,3.94,0,0,96.7,3.3,0
6331,2.23,0,0,94.1,5.9,0
6331,4.6,0,0,97.1,2.9,0
6331,4.86,0,0,97.3,2.7,0
6331,5.26,0,0.01,92.5,7.5,0
6331,6.44,0,0.01,93.9,6.1,0
6331,4.73,0,0,97.2,2.8,0
6331,6.83,0,0.01,94.2,5.8,0
6331,4.86,0,0,97.3,2.7,0
6331,13.93,0,0.01,97.2,2.8,0
6331,13.4,0,0.01,97.1,2.9,0
6331,6.04,0,0.01,93.5,6.5,0
6331,4.6,0,0,97.1,2.9,0
6331,5.26,0,0.01,97.5,2.5,0
6331,9.59,0,0.01,95.9,4.1,0
6331,9.2,0,0.01,98.6,1.4,0
6331,9.86,0,0.01,96,4,0
6331,8.8,0,0.01,97,3,0
6331,9.07,0,0.01,98.6,1.4,0
6331,8.41,0,0.01,98.4,1.6,0
6331,9.72,0,0.01,95.9,4.1,0
6331,10.12,0,0.01,96.1,3.9,0
6331,8.94,0,0.01,98.5,1.5,0
6331,11.04,0,0.01,96.4,3.6,0
6331,8.94,0,0.01,98.5,1.5,0
6331,9.99,0,0.01,98.7,1.3,0
6331,9.99,0,0.01,98.7,1.3,0
6331,9.99,0,0.01,98.7,1.3,0
6331,12.09,0,0.01,96.7,3.3,0
6331,13.53,0,0.01,97.1,2.9,0
6331,19.58,0,0.02,98,2,0
6331,11.56,0,0.01,98.9,1.1,0
6331,20.63,0,0.02,98.1,1.9,0
6331,9.2,0,0.01,98.6,1.4,0
6331,9.72,0,0.01,98.6,1.4,0
6331,11.04,0,0.01,96.4,3.6,0
6331,9.46,0,0.01,98.6,1.4,0
6331,9.33,0,0.01,98.6,1.4,0
6331,3.68,0,0,92.9,7.1,0
6331,8.28,0,0.01,95.2,4.8,0
6331,10.38,0,0.01,98.7,1.3,0
6331,1.05,0,0,62.5,37.5,0
6331,3.68,0,0,96.4,3.6,0
6331,3.15,0,0,100,0,0
6331,3.81,0,0,96.6,3.4,0
6331,4.73,0,0,91.7,8.3,0
6331,4.47,0,0,97.1,2.9,0
6331,5.39,0,0.01,92.7,7.3,0
6331,6.04,0,0.01,93.5,6.5,0
6331,7.49,0,0.01,94.7,5.3,0
6331,3.68,0,0,96.4,3.6,0
6331,3.94,0,0,96.7,3.3,0
6331,4.2,0,0,96.9,3.1,0
6331,4.73,0,0,91.7,8.3,0
6331,6.18,0,0.01,93.6,6.4,0
6331,3.15,0,0,95.8,4.2,0
6331,4.6,0,0,91.4,8.6,0
6331,5.12,0,0,97.4,2.6,0
6331,5.39,0,0.01,97.6,2.4,0
6331,6.7,0,0.01,94.1,5.9,0
6331,4.47,0,0,97.1,2.9,0
6331,4.86,0,0,97.3,2.7,0
6331,6.04,0,0.01,93.5,6.5,0
6331,4.73,0,0,97.2,2.8,0
6331,6.44,0,0.01,93.9,6.1,0
6331,6.83,0,0.01,94.2,5.8,0
6331,5.12,0,0,97.4,2.6,0
6331,6.04,0,0.01,97.8,2.2,0
6331,2.76,0,0,85.7,14.3,0
6331,4.34,0,0,90.9,9.1,0
6331,4.47,0,0,97.1,2.9,0
6331,5.65,0,0.01,93,7,0
6331,12.75,0,0.01,99,1,0
6331,0.39,0,0,66.7,33.3,0
6331,1.45,0,0,90.9,9.1,0
6331,0.26,0,0,100,0,0
6331,0.53,0,0,100,0,0
6331,0.39,0,0,100,0,0.01
6331,0.92,0,0,85.7,14.3,0
6331,0.66,0,0,100,0,0
6331,2.63,0,0,95,5,0
6331,0.53,0,0,100,0,0.01
6331,0.79,0,0,83.3,16.7,0
6331,0.79,0,0,100,0,0
6331,0.79,0,0,100,0,0
6331,0.66,0,0,100,0,0
6331,2.76,0,0,95.2,4.8,0
6331,0.92,0,0,100,0,0
6331,1.97,0,0,93.3,6.7,0
6331,4.6,0,0,97.1,2.9,0
6331,4.86,0,0,97.3,2.7,0
6331,0.92,0,0,100,0,0
6331,1.05,0,0,100,0,0
6331,0.79,0,0,100,0,0
6331,0.79,0.02,0,100,0,0.04
6331,1.05,0,0,75,25,0
6331,1.05,0,0,100,0,0
6331,0.92,0,0,100,0,0
6331,1.18,0,0,77.8,22.2,0
6331,1.45,0,0,90.9,9.1,0
6331,1.71,0,0,84.6,15.4,0
6331,2.1,0,0,87.5,12.5,0
6331,4.6,0,0,91.4,8.6,0
6331,0.92,0,0,100,0,0
6331,1.18,0,0,100,0,0
6331,0.92,0.02,0,100,0,0.03
6331,1.45,0,0,81.8,18.2,0
6331,1.71,0,0,92.3,7.7,0
6331,1.05,0,0,100,0,0
6331,1.71,0,0,84.6,15.4,0
6331,1.84,0,0,100,0,0
6331,2.5,0,0,89.5,10.5,0
6331,2.63,0,0,90,10,0
6331,1.05,0,0,100,0,0.01
6331,4.47,0,0,94.1,5.9,0
6331,1.31,0,0,100,0,0
6331,1.31,0,0,100,0,0.01
6331,1.58,0,0,83.3,16.7,0
6331,1.58,0,0,100,0,0
6331,1.58,0,0,100,0,0
6331,1.45,0,0,100,0,0
6331,2.1,0,0,87.5,12.5,0
6331,2.89,0,0,90.9,9.1,0
6331,1.45,0,0,100,0,0
6331,1.45,0.01,0,100,0,0.01
6331,1.71,0,0,92.3,7.7,0
6331,1.58,0,0,100,0,0
6331,3.02,0,0,91.3,8.7,0
6331,2.1,0,0,100,0,0
6331,1.71,0,0,100,0,0.01
6331,2.23,0,0,94.1,5.9,0
6331,1.84,0,0,100,0,0
6331,1.45,0,0,90.9,9.1,0
6331,2.5,0,0,94.7,5.3,0
6331,2.63,0,0,95,5,0
6331,1.31,0,0,100,0,0
6331,1.58,0,0,100,0,0
6331,3.02,0,0,95.7,4.3,0
6331,1.97,0,0,100,0,0
6331,0.92,0,0,100,0,0
6331,1.45,0,0,100,0,0
6331,2.37,0,0,100,0,0
6331,1.84,0,0,85.7,14.3,0
6331,1.84,0,0,100,0,0
6331,2.63,0,0,100,0,0
6331,3.29,0,0,92,8,0
6331,2.76,0,0,90.5,9.5,0
6331,10.64,0,0.01,97.5,2.5,0
6331,10.51,0,0.01,97.5,2.5,0
6331,10.64,0,0.01,97.5,2.5,0
6331,4.6,0,0,97.1,2.9,0
6331,4.73,0,0,97.2,2.8,0
6331,1.18,0,0,100,0,0
6331,3.94,0,0,96.7,3.3,0
6331,3.15,0,0,95.8,4.2,0
6331,2.89,0,0,100,0,0
6331,3.42,0,0,96.2,3.8,0
6331,4.07,0,0,96.8,3.2,0
6331,4.34,0,0,93.9,6.1,0
6331,2.5,0,0,89.5,10.5,0
6331,12.22,0,0.01,96.8,3.2,0
6331,2.23,0,0,100,0,0
6331,5.12,0,0,97.4,2.6,0
6331,6.04,0,0.01,93.5,6.5,0
6331,3.29,0,0,96,4,0
6331,7.36,0,0.01,94.6,5.4,0
6331,4.73,0,0,91.7,8.3,0
6331,3.94,0,0,93.3,6.7,0
6331,3.15,0,0,100,0,0.01
6331,3.42,0,0,96.2,3.8,0
6331,3.42,0,0,100,0,0
6331,3.42,0,0,100,0,0
6331,3.68,0,0,92.9,7.1,0
6331,5.65,0,0.01,95.3,4.7,0
6331,3.29,0,0,100,0,0.01
6331,3.55,0,0,96.3,3.7,0
6331,3.55,0,0,92.6,7.4,0
6331,3.55,0,0,100,0,0
6331,3.42,0,0,100,0,0
6331,4.2,0,0,100,0,0
6331,4.47,0,0,97.1,2.9,0
6331,4.6,0,0,94.3,5.7,0
6331,4.86,0,0,94.6,5.4,0
6331,5.78,0,0.01,95.5,4.5,0
6331,3.42,0,0,100,0,0.01
6331,3.68,0,0,100,0,0
6331,3.42,0,0,100,0,0
6331,3.68,0,0,100,0,0
6331,3.94,0,0,93.3,6.7,0
6331,3.68,0,0,100,0,0
6331,3.94,0,0,93.3,6.7,0
6331,3.55,0,0,100,0,0.01
6331,4.2,0,0,93.8,6.2,0
6331,3.55,0,0,100,0,0
6331,3.81,0,0,96.6,3.4,0
6331,4.07,0,0,100,0,0
6331,4.73,0,0,97.2,2.8,0
6331,5.12,0,0,94.9,5.1,0
6331,3.55,0,0,100,0,0
6331,3.68,0,0,100,0,0
6331,4.34,0,0,93.9,6.1,0
6331,4.47,0,0,100,0,0
6331,4.6,0,0,100,0,0
6331,4.86,0,0,94.6,5.4,0
6331,5.12,0,0,97.4,2.6,0
6331,6.31,0,0.01,97.9,2.1,0
6331,5.12,0,0,94.9,5.1,0
6331,5.39,0,0.01,95.1,4.9,0
6331,6.04,0,0.01,95.7,4.3,0
6331,8.41,0,0.01,95.3,4.7,0
6331,4.07,0,0,93.5,6.5,0
6331,13.14,0,0.01,98,2,0
6331,13.53,0,0.01,97.1,2.9,0
6331,12.35,0,0.01,97.9,2.1,0
6331,12.35,0,0.01,97.9,2.1,0
6331,3.94,0,0,96.7,3.3,0
6331,4.6,0,0,100,0,0
6331,5.12,0,0,97.4,2.6,0
6331,6.04,0,0.01,95.7,4.3,0
6331,4.07,0,0,93.5,6.5,0
6331,4.34,0,0,97,3,0
6331,5.26,0,0.01,97.5,2.5,0
6331,6.04,0,0.01,93.5,6.5,0
6331,5.39,0,0.01,95.1,4.9,0
6331,7.75,0,0.01,98.3,1.7,0
6331,13.53,0,0.01,98.1,1.9,0
6331,13.93,0,0.01,97.2,2.8,0
6331,4.34,0,0,93.9,6.1,0
6331,5.91,0,0.01,93.3,6.7,0
6331,6.96,0,0.01,98.1,1.9,0
6331,2.5,0,0,100,0,0
6331,4.47,0,0,97.1,2.9,0
6331,5.78,0,0.01,100,0,0
6331,6.44,0,0.01,98,2,0
6331,8.15,0,0.01,98.4,1.6,0
6331,6.7,0,0.01,98,2,0
6331,6.96,0,0.01,100,0,0
6331,7.36,0,0.01,100,0,0
6331,9.07,0,0.01,98.6,1.4,0
6331,8.15,0,0.01,100,0,0
6331,9.33,0,0.01,97.2,2.8,0
6331,9.86,0,0.01,96,4,0
6331,9.2,0,0.01,100,0,0
6331,9.59,0,0.01,97.3,2.7,0
6331,9.86,0,0.01,97.3,2.7,0
6331,9.86,0,0.01,100,0,0
6331,11.04,0,0.01,98.8,1.2,0
6331,11.56,0,0.01,96.6,3.4,0
6331,10.38,0,0.01,97.5,2.5,0
6331,10.38,0,0.01,97.5,2.5,0
6331,11.3,0,0.01,97.7,2.3,0
6331,8.94,0,0.01,100,0,0
6331,11.43,0,0.01,97.7,2.3,0
6331,8.94,0,0.01,100,0,0
6331,9.2,0,0.01,100,0,0
6331,9.2,0,0.01,100,0,0
6331,9.2,0,0.01,100,0,0
6331,9.86,0,0.01,100,0,0.01
6331,10.51,0,0.01,97.5,2.5,0
6331,10.51,0,0.01,98.8,1.2,0
6331,10.38,0,0.01,98.7,1.3,0
6331,18,0,0.02,98.5,1.5,0
6331,9.33,0,0.01,98.6,1.4,0
6331,10.12,0,0.01,96.1,3.9,0
6331,10.38,0,0.01,98.7,1.3,0
6331,10.51,0,0.01,98.8,1.2,0
6331,11.17,0,0.01,96.5,3.5,0
6331,11.56,0,0.01,98.9,1.1,0
6331,12.22,0,0.01,98.9,1.1,0
6331,11.83,0,0.01,96.7,3.3,0
6331,9.2,0,0.01,100,0,0
6331,9.46,0,0.01,98.6,1.4,0
6331,9.46,0,0.01,100,0,0
6331,10.12,0,0.01,100,0,0
6331,11.04,0,0.01,98.8,1.2,0
6331,11.43,0,0.01,98.9,1.1,0
6331,11.83,0,0.01,98.9,1.1,0
6331,18.13,0,0.02,98.6,1.4,0
6331,18.27,0,0.02,98.6,1.4,0
6331,19.58,0,0.02,98,2,0
6331,9.86,0,0.01,98.7,1.3,0
6331,13.4,0,0.01,99,1,0
6331,12.48,0,0.01,98.9,1.1,0
6331,13.53,0,0.01,97.1,2.9,0
6331,3.81,0,0,100,0,0
6331,16.16,0,0.02,98.4,1.6,0
6331,12.35,0,0.01,96.8,3.2,0
6331,5.78,0,0.01,97.7,2.3,0
6331,5.12,0,0,97.4,2.6,0
6331,5.91,0,0.01,97.8,2.2,0
6331,2.5,0,0,100,0,0
6331,3.68,0,0,89.3,10.7,0
6331,7.49,0,0.01,94.7,5.3,0
6331,3.94,0,0,100,0,0
6331,6.18,0,0.01,97.9,2.1,0
6331,7.75,0,0.01,94.9,5.1,0
6331,10.78,0,0.01,98.8,1.2,0
6331,10.51,0,0.01,98.8,1.2,0
6331,9.72,0,0.01,97.3,2.7,0
6331,10.51,0,0.01,98.8,1.2,0
6331,11.43,0,0.01,98.9,1.1,0
6331,13.93,0,0.01,97.2,2.8,0
6331,9.59,0,0.01,98.6,1.4,0
6331,10.78,0,0.01,98.8,1.2,0
6331,10.64,0,0.01,98.8,1.2,0
6331,11.43,0,0.01,96.6,3.4,0
6331,11.56,0,0.01,98.9,1.1,0
6331,12.22,0,0.01,96.8,3.2,0
6331,14.06,0,0.01,97.2,2.8,0
6331,11.3,0,0.01,97.7,2.3,0
6331,15.51,0,0.02,97.5,2.5,0
6331,12.61,0,0.01,99,1,0
6331,13.01,0,0.01,97,3,0
6331,11.83,0,0.01,98.9,1.1,0
6331,12.61,0,0.01,99,1,0
6331,1.97,0,0,93.3,6.7,0
6331,1.71,0,0,100,0,0
6331,1.84,0,0,100,0,0
6331,2.23,0,0,88.2,11.8,0
6331,1.18,0,0,100,0,0
6331,2.1,0,0,100,0,0.01
6331,2.37,0,0,88.9,11.1,0
6331,2.63,0,0,95,5,0
6331,2.37,0,0,100,0,0.01
6331,2.63,0,0,90,10,0
6331,2.89,0,0,95.5,4.5,0
6331,2.89,0,0,90.9,9.1,0
6331,2.63,0,0,90,10,0
6331,2.76,0,0,100,0,0
6331,2.89,0,0,90.9,9.1,0
6331,3.15,0,0,91.7,8.3,0
6331,3.02,0,0,91.3,8.7,0
6331,3.29,0,0,92,8,0
6331,4.07,0,0,90.3,9.7,0
6331,3.68,0,0,89.3,10.7,0
6331,3.81,0,0,89.7,10.3,0
6331,4.34,0,0,97,3,0.01
6331,5.12,0,0,92.3,7.7,0
6331,4.47,0,0,97.1,2.9,0
6331,3.55,0,0,92.6,7.4,0
6331,4.73,0,0,91.7,8.3,0
6331,5.65,0,0.01,93,7,0
6331,5.78,0,0.01,93.2,6.8,0
6331,4.34,0,0,90.9,9.1,0
6331,5.78,0,0.01,97.7,2.3,0
6331,3.68,0,0,92.9,7.1,0
6331,7.36,0,0.01,94.6,5.4,0
6331,7.62,0,0.01,94.8,5.2,0
6331,3.29,0,0,92,8,0
6331,5.26,0,0.01,92.5,7.5,0
6331,3.29,0,0,92,8,0
6331,3.55,0,0,92.6,7.4,0
6331,3.81,0,0,93.1,6.9,0
6331,4.73,0,0,94.4,5.6,0
6331,6.04,0,0.01,93.5,6.5,0
6331,5.78,0,0.01,95.5,4.5,0.01
6331,6.04,0,0.01,95.7,4.3,0
6331,5.39,0,0.01,92.7,7.3,0
6331,4.73,0,0,97.2,2.8,0
6331,3.29,0,0,92,8,0
6331,4.34,0,0,93.9,6.1,0
6331,7.49,0,0.01,96.5,3.5,0
6331,6.04,0,0.01,97.8,2.2,0
6331,4.34,0,0,93.9,6.1,0
6331,8.67,0,0.01,95.5,4.5,0
6331,11.17,0,0.01,97.6,2.4,0.01
6331,11.7,0,0.01,97.8,2.2,0
6331,6.44,0,0.01,93.9,6.1,0
6331,8.28,0,0.01,95.2,4.8,0
6331,8.02,0,0.01,98.4,1.6,0
6331,4.2,0,0,100,0,0
6331,7.1,0,0.01,94.4,5.6,0
6331,5.26,0,0.01,92.5,7.5,0
6331,4.99,0,0,97.4,2.6,0
6331,5.12,0,0,97.4,2.6,0
6331,6.7,0,0.01,94.1,5.9,0
6331,8.02,0,0.01,95.1,4.9,0
6331,8.94,0,0.01,97.1,2.9,0
6331,11.43,0,0.01,98.9,1.1,0
6331,7.62,0,0.01,98.3,1.7,0
6331,12.75,0,0.01,96.9,3.1,0
6331,3.94,0,0,96.7,3.3,0
6331,4.2,0,0,96.9,3.1,0
6331,4.47,0,0,91.2,8.8,0
6331,5.78,0,0.01,93.2,6.8,0
6331,7.88,0,0.01,95,5,0
6331,1.18,0,0,88.9,11.1,0
6331,1.31,0,0,100,0,0
6331,1.58,0,0,91.7,8.3,0.01
6331,1.84,0,0,100,0,0
6331,2.37,0,0,83.3,16.7,0
6331,2.63,0,0,95,5,0.01
6331,1.71,0,0,92.3,7.7,0
6331,4.2,0,0,90.6,9.4,0
6331,3.29,0,0,100,0,0
6331,3.81,0,0,93.1,6.9,0
6331,3.94,0,0,96.7,3.3,0
6331,3.81,0,0,96.6,3.4,0
6331,4.07,0,0,96.8,3.2,0.01
6331,4.34,0.02,0,97,3,0.04
6331,4.6,0,0,91.4,8.6,0.01
6331,4.6,0.01,0,97.1,2.9,0.01
6331,4.6,0,0,97.1,2.9,0
6331,4.86,0,0,97.3,2.7,0
6331,5.12,0,0,92.3,7.7,0
6331,5.26,0,0.01,92.5,7.5,0
6331,2.89,0,0,90.9,9.1,0
6331,3.15,0,0,87.5,12.5,0
6331,4.2,0,0,90.6,9.4,0
6331,3.29,0,0,88,12,0
6331,5.91,0.01,0.01,93.3,6.7,0.01
6331,2.23,0,0,88.2,11.8,0
6331,4.47,0,0,97.1,2.9,0.01
6331,6.04,0,0.01,93.5,6.5,0
6331,4.99,0,0,94.7,5.3,0
6331,8.02,0,0.01,95.1,4.9,0
6331,4.34,0,0,97,3,0
6331,4.2,0,0,96.9,3.1,0
6331,4.6,0,0,97.1,2.9,0
6331,3.94,0,0,96.7,3.3,0
6331,4.86,0,0,94.6,5.4,0
6331,4.34,0,0,97,3,0
6331,1.18,0,0,88.9,11.1,0
6331,3.81,0,0,96.6,3.4,0
6331,4.73,0,0,91.7,8.3,0
6331,4.47,0,0,97.1,2.9,0.01
6331,5.39,0,0.01,92.7,7.3,0
6331,6.04,0,0.01,93.5,6.5,0.01
6331,4.47,0,0,97.1,2.9,0
6331,1.31,0,0,100,0,0
6331,4.6,0,0,97.1,2.9,0
6331,10.12,0,0.01,96.1,3.9,0
6331,10.64,0,0.01,96.3,3.7,0
6331,10.78,0,0.01,96.3,3.7,0
6331,13.4,0,0.01,97.1,2.9,0
6331,5.52,0,0.01,97.6,2.4,0
6331,5.26,0,0.01,97.5,2.5,0
6331,4.2,0,0,96.9,3.1,0
6331,4.6,0,0,97.1,2.9,0
6331,4.86,0,0,91.9,8.1,0
6331,6.18,0,0.01,93.6,6.4,0
6331,5.12,0,0,94.9,5.1,0
6331,6.44,0,0.01,93.9,6.1,0
6331,6.57,0,0.01,94,6,0
6331,4.86,0,0,97.3,2.7,0
6331,4.73,0,0,97.2,2.8,0.01
6331,4.86,0,0,97.3,2.7,0
6331,6.57,0,0.01,94,6,0
6331,5.91,0,0.01,93.3,6.7,0
6331,4.99,0,0,97.4,2.6,0
6331,4.47,0,0,97.1,2.9,0
6331,6.04,0,0.01,93.5,6.5,0
6331,4.47,0,0,97.1,2.9,0
6331,3.02,0,0,95.7,4.3,0
6331,3.81,0,0,96.6,3.4,0.01
6331,4.07,0,0,96.8,3.2,0
6331,4.47,0,0,97.1,2.9,0.01
6331,4.73,0,0,97.2,2.8,0
6331,4.86,0,0,97.3,2.7,0
6331,4.86,0,0,91.9,8.1,0
6331,6.18,0,0.01,93.6,6.4,0
6331,1.45,0,0,90.9,9.1,0
6331,5.12,0,0,92.3,7.7,0
6331,4.47,0,0,97.1,2.9,0
6331,4.73,0,0,91.7,8.3,0
6331,4.86,0.01,0,97.3,2.7,0.01
6331,5.65,0,0.01,93,7,0
6331,4.73,0,0,97.2,2.8,0
6331,4.99,0,0,97.4,2.6,0
6331,6.04,0,0.01,93.5,6.5,0
6331,6.7,0,0.01,94.1,5.9,0.01
6331,5.78,0,0.01,93.2,6.8,0
6331,9.2,0,0.01,95.7,4.3,0
6331,5.26,0,0.01,97.5,2.5,0
6331,5.65,0,0.01,93,7,0
6331,6.96,0,0.01,94.3,5.7,0
6331,5.12,0,0,97.4,2.6,0
6331,13.53,0,0.01,97.1,2.9,0
6331,14.19,0,0.01,97.2,2.8,0
6331,6.96,0,0.01,94.3,5.7,0
6331,4.86,0,0,97.3,2.7,0
6331,5.12,0,0,97.4,2.6,0
6331,3.42,0,0,100,0,0
6331,8.28,0,0.01,96.8,3.2,0
6331,5.12,0,0,97.4,2.6,0
6331,5.52,0,0.01,97.6,2.4,0
6331,7.1,0,0.01,94.4,5.6,0
6331,1.97,0,0,93.3,6.7,0
6331,1.97,0,0,100,0,0
6331,2.1,0,0,93.8,6.2,0
6331,3.02,0,0,95.7,4.3,0
6331,2.37,0,0,94.4,5.6,0
6331,3.29,0,0,100,0,0
6331,4.6,0.02,0,97.1,2.9,0.03
6331,4.86,0,0,91.9,8.1,0
6331,5.91,0,0.01,93.3,6.7,0
6331,3.29,0,0,92,8,0
6331,3.55,0,0,88.9,11.1,0
6331,4.6,0,0,91.4,8.6,0.01
6331,5.91,0,0.01,93.3,6.7,0
6331,6.18,0.01,0.01,93.6,6.4,0.01
6331,6.7,0,0.01,94.1,5.9,0
6331,5.12,0,0,97.4,2.6,0
6331,5.65,0,0.01,93,7,0
6331,6.04,0,0.01,93.5,6.5,0
6331,5.52,0,0.01,97.6,2.4,0
6331,6.83,0,0.01,94.2,5.8,0
6331,7.1,0,0.01,94.4,5.6,0
6331,6.18,0,0.01,97.9,2.1,0
6331,3.81,0,0,96.6,3.4,0
6331,4.6,0,0,91.4,8.6,0
6331,4.73,0,0,97.2,2.8,0.01
6331,6.31,0,0.01,93.8,6.2,0
6331,13.67,0,0.01,97.1,2.9,0
6331,6.57,0,0.01,94,6,0
6331,4.99,0,0,97.4,2.6,0
6331,6.57,0,0.01,94,6,0
6331,6.44,0,0.01,93.9,6.1,0
6331,3.42,0,0,96.2,3.8,0
6331,4.86,0,0,97.3,2.7,0
6331,5.12,0,0,97.4,2.6,0
6331,5.12,0,0,97.4,2.6,0
6331,6.7,0,0.01,94.1,5.9,0
6331,4.73,0,0,97.2,2.8,0
6331,12.88,0,0.01,96.9,3.1,0
6331,10.25,0,0.01,98.7,1.3,0
6331,21.94,0,0.02,98.2,1.8,0
6331,4.2,0,0,96.9,3.1,0
6331,3.55,0,0,96.3,3.7,0
6331,4.6,0,0,97.1,2.9,0
6331,4.6,0,0,97.1,2.9,0
6331,4.99,0,0,97.4,2.6,0
6331,6.57,0,0.01,94,6,0
6331,5.65,0,0.01,97.7,2.3,0
6331,4.47,0,0,97.1,2.9,0
6331,4.99,0,0,97.4,2.6,0
6331,6.57,0,0.01,94,6,0
6331,5.39,0,0.01,97.6,2.4,0
6331,5.52,0,0.01,97.6,2.4,0
6331,4.86,0,0,97.3,2.7,0
6331,5.39,0,0.01,97.6,2.4,0
6331,4.07,0,0,96.8,3.2,0
6331,6.04,0,0.01,97.8,2.2,0
6331,10.78,0,0.01,98.8,1.2,0
6331,10.78,0,0.01,98.8,1.2,0
6331,4.2,0,0,90.6,9.4,0
6331,4.99,0,0,97.4,2.6,0
6331,4.73,0,0,91.7,8.3,0
6331,8.41,0,0.01,95.3,4.7,0
6331,7.62,0,0.01,98.3,1.7,0
6331,1.58,0,0,100,0,0.01
